transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16352,97,305,2017-11-27,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,2016-03-29
16353,21,3238,2017-06-04,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
16354,7,2152,2017-12-29,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2003-08-05
16355,95,2621,2017-04-05,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,1997-01-25
16356,92,463,2017-10-24,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",2000-11-03
16357,67,515,2017-06-12,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
16358,10,703,2017-12-29,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2014-03-03
16359,85,3003,2017-09-10,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,2015-08-02
16360,81,3175,2017-04-14,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1991-07-10
16361,73,3077,2017-12-01,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2006-10-01
16362,0,1470,2017-12-29,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2003-02-16
16363,66,1915,2017-03-15,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,2002-08-31
16364,93,2910,2017-10-04,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2013-06-09
16365,1,595,2017-05-24,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
16366,74,1467,2017-12-17,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2006-05-22
16367,34,1759,2017-11-01,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
16368,93,634,2017-09-28,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2000-11-03
16369,50,925,2017-06-21,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2003-02-16
16370,37,2657,2017-07-01,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,1999-07-20
16371,76,591,2017-01-31,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2014-10-10
16372,99,404,2017-04-27,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,1991-05-06
16373,65,1229,2017-12-03,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2002-08-31
16374,72,475,2017-08-20,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2016-12-06
16375,85,377,2017-04-26,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,2015-08-02
16376,33,1887,2017-09-03,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",2003-03-18
16377,12,2560,2017-09-02,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
16378,59,3060,2017-02-04,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,1993-07-20
16379,84,2165,2017-04-04,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,2004-12-18
16380,1,1951,2017-04-21,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2012-12-02
16381,25,2707,2017-06-03,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2012-04-10
16382,26,299,2017-02-03,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1999-06-23
16383,13,271,2017-06-11,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
16384,51,2067,2017-08-29,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2012-04-10
16385,31,1349,2017-03-22,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
16386,40,3401,2017-05-15,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2007-12-11
16387,80,1666,2017-05-24,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,2015-08-02
16388,51,941,2017-03-16,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2012-06-04
16389,99,1141,2017-08-09,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",2003-02-16
16390,70,783,2017-06-18,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,1999-07-26
16391,29,1071,2017-03-24,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2000-11-03
16392,5,3281,2017-03-27,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2011-08-29
16393,63,721,2017-12-24,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,1992-10-02
16394,60,3228,2017-04-07,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2011-08-24
16395,27,1661,2017-05-26,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1999-06-23
16396,41,1251,2017-08-26,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
16397,44,2762,2017-12-08,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
16398,43,2160,2017-01-01,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,2012-04-10
16399,15,2005,2017-07-13,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2009-04-12
16400,26,3332,2017-12-25,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1993-05-26
16401,92,213,2017-03-30,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1998-12-17
16402,84,2897,2017-01-22,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,2004-12-18
16403,78,132,2017-12-05,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,1997-01-25
16404,27,1698,2017-04-08,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,2016-11-22
16405,5,2699,2017-04-24,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2014-03-03
16406,74,950,2017-11-22,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,1997-02-09
16407,33,357,2017-10-11,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1992-10-11
16408,77,2513,2017-07-11,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2011-01-10
16409,37,2816,2017-11-30,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,2006-02-02
16410,0,1221,2017-08-20,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,2015-10-18
16411,26,2,2017-08-24,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,2002-03-22
16412,98,553,2017-12-11,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,2004-01-16
16413,26,1411,2017-11-25,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,2016-11-22
16414,92,3086,2017-11-04,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1991-01-21
16415,56,1464,2017-03-16,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,2015-06-17
16416,16,1557,2017-04-30,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",1994-09-09
16417,36,305,2017-03-13,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1995-12-19
16418,92,820,2017-03-08,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1991-01-21
16419,18,2120,2017-02-15,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,2013-03-12
16420,58,2385,2017-11-22,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,2015-10-18
16421,34,1072,2017-11-14,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,1994-09-09
16422,75,2894,2017-07-30,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,2003-09-09
16423,9,1,2017-12-09,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,2003-08-05
16424,29,746,2017-11-17,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,1991-11-10
16425,55,1031,2017-02-19,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,2003-07-21
16426,41,2016,2017-09-23,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,2006-10-01
16427,0,2284,2017-10-14,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2012-12-02
16428,52,2168,2017-02-12,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,1991-01-21
16429,33,325,2017-04-24,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",2010-06-07
16430,36,3431,2017-03-25,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1995-12-19
16431,44,29,2017-08-30,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
16432,12,2647,2017-01-05,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
16433,40,1384,2017-04-30,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2006-02-02
16434,3,206,2017-10-14,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-09-15
16435,82,2885,2017-06-15,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,2015-08-10
16436,69,1169,2017-08-06,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1995-10-24
16437,79,1030,2017-04-23,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2003-09-09
16438,3,1317,2017-05-09,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2003-09-09
16439,0,368,2017-09-01,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,1997-10-04
16440,34,2909,2017-10-08,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
16441,83,732,2017-06-06,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
16442,70,3474,2017-10-20,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,1999-07-26
16443,26,148,2017-10-26,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,2006-11-10
16444,18,1831,2017-05-06,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,2013-03-12
16445,26,1625,2017-05-24,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,2003-09-09
16446,62,943,2017-03-10,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,2010-11-05
16447,91,2634,2017-02-14,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2014-10-10
16448,52,1725,2017-08-02,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,2016-02-04
16449,33,1683,2017-10-09,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1995-12-19
16450,92,298,2017-08-27,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1991-01-21
16451,14,1132,2017-08-21,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",2009-03-08
16452,6,2156,2017-06-16,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2011-04-16
16453,27,728,2017-10-15,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1999-06-23
16454,13,1156,2017-11-20,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,1996-11-09
16455,3,1845,2017-01-20,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2002-08-31
16456,2,434,2017-02-14,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,1991-11-07
16457,57,2623,2017-09-06,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,2013-03-12
16458,63,2887,2017-01-30,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1993-05-26
16459,86,1717,2017-04-09,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,2004-08-07
16460,10,1948,2017-07-05,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2014-03-03
16461,83,3108,2017-10-30,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
16462,34,2762,2017-05-30,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2003-03-18
16463,25,561,2017-02-16,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,2016-02-04
16464,93,429,2017-01-24,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,1997-05-10
16465,16,926,2017-08-08,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",1994-09-09
16467,33,615,2017-06-05,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1992-10-11
16468,11,2669,2017-11-12,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,2007-08-04
16469,13,1397,2017-06-26,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2009-03-08
16470,73,2151,2017-06-18,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2002-08-31
16471,50,3107,2017-03-08,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,2002-03-22
16472,93,1190,2017-12-24,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2003-09-10
16473,12,454,2017-06-10,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2013-03-12
16474,0,1044,2017-09-09,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,2004-08-07
16475,31,2910,2017-03-10,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2002-03-22
16476,70,1303,2017-12-20,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2015-04-11
16477,61,1690,2017-06-17,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,2010-08-20
16478,3,2518,2017-10-21,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,1998-12-17
16479,27,1604,2017-07-21,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,1994-07-12
16480,0,1221,2017-08-16,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,1994-07-12
16481,53,3405,2017-06-27,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,2010-08-20
16482,4,2612,2017-06-04,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,2005-08-09
16483,13,1633,2017-12-13,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,1999-12-04
16484,41,1650,2017-02-25,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,2005-12-07
16485,17,2568,2017-03-04,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-11-09
16486,4,826,2017-03-24,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,1995-12-19
16487,92,2436,2017-12-14,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",2003-01-05
16488,46,1788,2017-11-01,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,1999-12-04
16489,6,1336,2017-10-13,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2004-09-28
16490,31,1155,2017-02-25,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2010-06-07
16491,70,2243,2017-06-06,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2002-08-31
16492,0,2854,2017-06-27,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,1997-10-04
16493,19,177,2017-06-20,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2011-08-29
16494,41,1891,2017-10-08,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,2016-11-22
16495,74,3454,2017-05-06,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2000-05-22
16496,72,897,2017-03-02,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2016-12-06
16497,0,243,2017-04-16,TRUE,Approved,,,,,2076.81,,
16498,68,3450,2017-04-05,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
16499,85,268,2017-08-08,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,2015-08-02
16500,84,1769,2017-10-03,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,2005-05-10
16501,42,628,2017-11-06,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2008-03-19
16502,2,606,2017-02-18,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2011-04-16
16503,37,3030,2017-01-28,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,1999-07-20
16504,72,1549,2017-06-02,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2011-01-10
16505,34,3328,2017-03-20,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2003-03-18
16506,22,1632,2017-01-08,,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,1996-04-05
16507,38,3361,2017-09-04,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,1991-01-21
16508,47,547,2017-09-06,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",2006-10-01
16509,60,1045,2017-08-24,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",1998-12-17
16510,50,2495,2017-02-09,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2003-02-16
16511,10,2989,2017-09-26,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2003-09-09
16512,90,3296,2017-03-28,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,2003-09-10
16513,10,3178,2017-01-31,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2013-03-12
16514,73,3133,2017-07-15,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2002-08-31
16515,41,963,2017-03-29,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,1993-07-15
16516,41,3200,2017-10-08,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
16517,0,3260,2017-02-07,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2016-12-06
16518,68,2747,2017-07-21,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
16519,66,2359,2017-01-06,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2013-03-12
16520,82,3195,2017-01-24,,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,2015-08-10
16521,78,1093,2017-05-25,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
16522,69,1892,2017-08-27,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2015-08-02
16523,63,3405,2017-11-08,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,1996-11-09
16524,63,2899,2017-11-27,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1993-05-26
16525,38,1144,2017-11-01,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2011-08-29
16526,0,1269,2017-02-16,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2003-02-16
16527,1,250,2017-02-26,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2012-09-15
16529,34,1282,2017-09-21,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2011-03-16
16530,82,2650,2017-12-05,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,1997-08-25
16531,83,2263,2017-11-25,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2004-08-07
16532,1,300,2017-07-27,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
16533,60,3453,2017-08-24,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2011-08-24
16534,29,1194,2017-10-23,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,2016-11-22
16535,70,196,2017-01-18,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,1991-05-06
16536,8,214,2017-04-24,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",2011-04-16
16537,70,1968,2017-05-03,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2015-04-11
16538,36,3207,2017-05-29,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1995-12-19
16539,23,3455,2017-01-16,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1999-06-23
16540,72,2289,2017-06-24,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2002-08-31
16541,3,2637,2017-04-25,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2011-08-29
16542,0,1830,2017-12-17,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1993-07-15
16543,69,669,2017-01-23,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1992-10-02
16544,54,1902,2017-02-22,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,1993-07-20
16545,44,3109,2017-02-23,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2014-07-28
16546,0,1555,2017-03-14,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,2009-03-08
16547,33,1818,2017-05-02,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",2003-03-18
16548,47,2490,2017-11-22,,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",2001-11-25
16549,55,1984,2017-05-04,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,2004-08-17
16550,58,2510,2017-03-18,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,2003-09-10
16551,53,144,2017-12-24,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,1997-02-09
16552,10,1140,2017-11-28,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2016-07-09
16553,39,1068,2017-10-01,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2011-05-09
16554,62,2001,2017-01-10,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,2014-03-03
16555,90,1291,2017-01-17,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,2005-05-10
16556,33,2103,2017-05-16,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1992-10-11
16557,46,2401,2017-04-11,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,2003-02-16
16558,40,3465,2017-08-28,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,2015-06-17
16559,17,2984,2017-06-09,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1993-10-02
16560,0,344,2017-08-31,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1993-05-26
16561,20,611,2017-07-27,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",2016-02-04
16562,11,881,2017-01-10,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",2014-03-03
16563,0,968,2017-09-16,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,1993-07-15
16565,44,1649,2017-10-20,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
16566,30,3431,2017-02-22,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,1991-11-10
16567,85,3382,2017-03-21,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2000-05-22
16568,40,1886,2017-12-06,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2006-02-02
16569,47,2914,2017-06-24,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",2001-11-25
